Id	Remarks	Name	ShowName	Level	NpcType	NpcFigure	Portrait	Scale	ParticleScale	CauseStiff	AcceptStiff	AcceptStiffEffect	AddHpMax	AddEpMax	AddAd	AddADp	AddMDp	AddCri	AddPow	AddBackHitPow	AddCrackPow	AddHpRecover	AddEpRecover	AddSpd	AddWalkSpd	AddFireDam	AddFireErd	AddIceDam	AddIceErd	AddPoisonDam	AddPoisonErd	AddWeight	AddRps	AddAttackRange	SuperArmor	ViewRange	GohomeRange	ReleaseTime	IsRange	SkillList	DeadSkill	CanMove	CanHitMove	CanRotate	Model	ActionId	BornEffect	BornEffectTime	BornAnimTime	BornEffect	MeetEnemyImpact	MeetEnemyStayTime	MeetEnemyWalkTime	TauntSound	HitSound	IsAttachControler	AttachNodeName	CanBomb	Cross2StandTime	Cross2RunTime	DeadAnimTime	AvoidanceRadius	ShapeType	ShapeParamNum	ShapeParamName0	ShapeParam0	ShapeParamName1	ShapeParam1	ShapeParamName2	ShapeParam2	ShapeParamName3	ShapeParam3	ShapeParamName4	ShapeParam4	ShapeParamName5	ShapeParam5	ShapeParamName6	ShapeParam6	ShapeParamName7	ShapeParam7
3025	£¨ÔÝÊ±±ðÓÃ£©Ê¥ÎÀ¾ü·ÉÂÖ±øÓ°×Ó£¨ÕÙ»½£©	·ÉÂÖ±øÓ°×Ó		1	0	0	G3023						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320206|320207		TRUE	TRUE	TRUE	Monster/Campaign_Desert/02_SWJ/5_Mon_SWJFlywheel_02	3023						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3031	Ó°ÈÐ´Ì¿Í	Ó°ÈÐ´Ì¿Í		1	0	0	G3031						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320301|320302|320303|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_01	3031						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3032	Ó°ÈÐ·ÉïÚ	Ó°ÈÐÉ±ÊÖ		1	0	0	G3032						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320304|320305|320306|320308|320309		TRUE	TRUE	TRUE	Monster/Campaign_Desert/03_Assassin/5_Mon_Assassin_02	3032						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3041	ÍÐÀµ±ÙÂê±ù·¨Ê¦	³õ¼¶±ù·¨Ê¦		1	0	0	G3041						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320401|320403|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_01	3041						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3042	ÍÐÀµ±ÙÂê»ð·¨Ê¦	³õ¼¶»ð·¨Ê¦		1	0	0	G3042						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320404|320406|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_02	3042						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3043	ÍÐÀµ±ÙÂêÐ°¶ñÕÙ»½Ê¦	³õ¼¶ÕÙ»½Ê¦		1	0	0	G3043						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320407|320408|320409|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_XePharaoh_01	3043						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3044	ÍÐÀµ±ÙÂêÐ°¶ñÎ×Ê¦	³õ¼¶Î×Ê¦		1	0	0	G3044						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320413|320414|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_XePharaoh_02	3044						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3045	ÍÐÀµ±ÙÂê±ù·¨Ê¦¾«Ó¢£¨¶àÖØº®±ù¼ý£©	¸ß¼¶±ù·¨Ê¦		1	0	0	G3041	1.3					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320401|320402|320403|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_01	3041					30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3046	ÍÐÀµ±ÙÂê»ð·¨Ê¦¾«Ó¢£¨»ðÑæÂÝÐý£©	¸ß¼¶»ð·¨Ê¦		1	0	0	G3042	1.3					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320404|320405|320406|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_Pharaoh_02	3042					30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3047	£¨ÔÝÊ±±ðÓÃ£©ÍÐÀµ±ÙÂêÐ°¶ñÕÙ»½Ê¦¾«Ó¢£¨Ç¿»¯ÕÙ»½£©	¸ß¼¶ÕÙ»½Ê¦		1	0	0	G3043	1.3					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320407|320410|320411|320412|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_XePharaoh_01	3043					30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3048	ÍÐÀµ±ÙÂêÐ°¶ñÎ×Ê¦¾«Ó¢£¨¾ç¶¾µØ±¬£©	¸ß¼¶Î×Ê¦		1	0	0	G3044	1.3					10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320413|320414|320415|320400|3204001|3204002|3204003|3204004|3204005|3204006		TRUE	TRUE	TRUE	Monster/Campaign_Desert/04_Wizard/5_Mon_XePharaoh_02	3044					30010009	1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3051	É³Ä®ÑÒÊ¯¹Ö			1	0	0	G3051	1.1			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	112	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320501|320502|320503		TRUE	TRUE	TRUE	Monster/Campaign_Desert/05_Mon/5_Mon_SandStone_01	3051						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3052	É³Ä®³æ×Ó¹Ö			1	0	0	G3052	1.1			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	112	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320511|320512|320513|320514|320515		TRUE	TRUE	TRUE	Monster/Campaign_Desert/05_Mon/5_Mon_SandWorm_01	3052						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3061	É³Ä®¾ÞÊ¯			1	0	0	G3061	1.3			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	112	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320601|320602|320603|320604		TRUE	TRUE	TRUE	Monster/Campaign_Desert/06_Rock/5_Boss_YanShiGuai_01	3061						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
3062	´ÔÁÖ¾ÞÊ¯			1	0	0	G3062	1.3			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	112	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	320601|320602|320603|320604		TRUE	TRUE	TRUE	Monster/Campaign_Desert/06_Rock/5_Boss_YanShiGuai_02	3062						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5011	Ä§»¯¿ñÕ½Ê¿	ÃÉ¶à		1	0	2	G5011						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380101|380102|380103|380104|380105|380106		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5012	Ï¯ÁÐ	Ï¯ÁÐ		1	0	2	G5012	1.1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380201|380202|380203|380205|380207|380209|380210		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_XiLie_01	5012	Monster_FX/Boss/6_Mon_BossSign_01			Monster_FX/Boss/6_Mon_BossSign_02		1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5013	ºöÂ×	ºöÂ×		1	0	2	G5013	1.4			FALSE		119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380301|380302|380303|380304|380305|380306|380307|380308		TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5014	ÒÁÄÈ	ÒÁÄÈ		1	0	0	G5014						119000	10000	800	1500	1500	5	150	105	105	0	0	550	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	400001|400002|400003|400004|400005|400006|400101|400201|400301|400401|400402|400403|400404|400501|400601		TRUE	TRUE	TRUE	Monster/BOSS/5_IP_YiNa_01	5014						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5015	ÄùµÂ·º	ÄùµÂ·º		1	0	2	G5013	1.1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_Niedefan_01	5015						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5016	ÖìÂå·ò	ÖìÂå·ò		1	0	2	G3012	1.1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380401|380402|380403|380404|380405|380406|380407		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_DaZhuang_01	5016						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5017	Üï¶ù	Üï¶ù		1	0	2	G5017						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_ZhuEr_01	5017						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5018	ÈËÓãÍõ×Ó	ÄÂÀ­		1	0	2	G5018	1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380601|380602|380603|380604|380605|380606|380607|380608|380609|380610|380611		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RenYuWangZi_01	5018						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5019	Èø·ÆÀÕ	Èø·ÆÀÕ		1	0	2	G5019	1.1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380701|380702|380703|380705|380706|380707		TRUE	TRUE	TRUE	Monster/Boss/5_IP_SaFeiLe_01	5019						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5020	ÔÙÔìÌ«ÑôÉñRA	Ò«ÈÕ´ó½«¾ü		1	0	2	G5020	1					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380901|380902|380903|380904|380905|380907|380909|380910|380911		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RA_01	5020						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5021	Ñ×ÊÞ	Ñ×ÊÞ		1	0	2	G5021	1.3			FALSE		119000	10000	800	1500	1500	5	150	105	105	0	0	600	150	0	0	0	0	0	0	0	50	600	FALSE	20	1000	400	TRUE	381001|381002|381003|381004|381006|381012		TRUE	TRUE	TRUE	Monster/Boss/5_IP_YanShou_01	5021						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5022	´ï¿ËÄáË¹	Ó°ÈÐÖ¸»Ó¹Ù		1	0	2	G5022						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	410000|410101|410102|410103|4101201|410301|410401|410402|410403		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_DaKeNiSi_01	5022						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5023	×ÏÒÂ´Ì¿Í	±´µÙ		1	0	0	G5023	1					119000	10000	800	1500	1500	5	150	105	105	0	0	550	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	430001|430002|430003|430004|430102|430201|430202		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_ZiYiCike_01	5023						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5024	÷¼÷Ã½«¾ü	÷¼÷Ã½«¾ü		1	0	2	G5024						119000	10000	800	1500	1500	5	150	105	105	0	0	250	100	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	381201|381202|381203|381204|381205		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_kuloujiangjun_01	5024						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5025	¹ÅË¹À¼Âê	Ê¥³Ç»¤·¨Íõ		1	0	2	G5025						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	381101|381102|381104|381106|381107		TRUE	TRUE	TRUE	Monster/Boss/5_IP_Gusilanma_01	5025						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
5026	ÀÙßä	ÀÙßä		1	0	0	G5026	1					119000	10000	800	1500	1500	5	150	105	105	0	0	550	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
6001	ÀÏ°åÄï	ÀÏ°åÄï	TRUE	1	0	0	G5023	1			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	300	100	0	0	0	0	0	0	0	50	200	FALSE	10	1000	3000	TRUE			TRUE	TRUE	TRUE	Monster/NonCombat/5_NPC_LaoBanNiang_01	6001						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
6002	Å®¾ü¹Ù	Å®¾ü¹Ù	TRUE	1	0	0	G5017	1			FALSE		10000	10000	500	250	0	0	0	0	0	0	0	300	100	0	0	0	0	0	0	0	50	200	FALSE	10	1000	3000	TRUE			TRUE	TRUE	TRUE	Monster/NonCombat/5_NPC_NvJunGuan_01	6002						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
# »ï°é																																																																																
90001	Ï¯ÁÐ	Ï¯ÁÐ	TRUE	1	12	2	G5012	0.9					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380501|380502|380504|380506|380508|380510|380512		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_XiLie_01	5012			450			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90002	ÓÑ¾üºöÂ×	ºöÂ×	TRUE	1	12	2	G5013	0.9					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	35	1000	400	TRUE	380311|380312|380313|380316|380317|380318|380321|380326|380327|380328		TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013			450			0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
90003	Ä§»¯¿ñÕ½Ê¿	ÃÉ¶à	TRUE	1	12	2	G5011	0.8					119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	25	1000	400	TRUE	380801|380802|380803|380804|380805|380811		TRUE	TRUE	TRUE	Monster/BOSS/5_BOSS_NiuTou_01	5011			100			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90005	ÈËÓãÍõ×Ó	ÄÂÀ­	TRUE	1	12	0	G5018	0.7					10000	1000000	500	250	0	0	0	0	0	0	0	300	100	0	0	0	0	0	0	0	50	200	FALSE	7	1000	400	TRUE	380601|380602|380603|380604|380605|380606|380607|380608|380609|380610|380611		TRUE	TRUE	TRUE	Monster/BOSS/5_Boss_RenYuWangZi_01	5018			100			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90006	×ÏÒÂÅ®·ÉÔô	±´µÙ	TRUE	1	12	0	cike						119000	10000	800	1500	1500	5	150	105	105	0	0	550	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	430001|430002|430003|430004|430102|430201|430202		TRUE	TRUE	TRUE	Monster/Boss/5_Boss_ZiYiCike_01	5023			450			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90007	Üï¶ù	Üï¶ù	TRUE	1	12	1	G5017						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_ZhuEr_01	5017						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90008	ÀÙßä	ÀÙßä	TRUE	1	12	0	G5026						119000	10000	800	1500	1500	5	150	105	105	0	0	550	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	440000|440101|440102|440103|440201|4402011|440301|440401|440501		TRUE	TRUE	TRUE	Monster/Boss/5_IP_LeiMi_01	5026			450			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90009	Òø¶Ü¾ü½£¶Ü±ø	ÀïË¹	TRUE	1	12	1	G1043						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	381302|381303|381301|381304|381305|381306|381307		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLancer_01	1045			1000			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
90010	²¼Â³·ò¾«Ó¢¹Ö	²¼²¼	TRUE	1	12	1	G1013						10000	10000	500	250	0	0	0	0	0	0	0	345	112	0	0	0	0	0	0	0	50	200	FALSE	10	1000	400	TRUE	381401|381403|381402|381405|381406|381407		TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_03	1013			1200			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#µôÂä°ü																																																																																
110001	µôÂä°ü	Ç®		1	6			-1					10000	10000	0	5000	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	50	200	FALSE	6	1000	0	TRUE			TRUE	TRUE	TRUE	Monster/Public/jinPhy				0			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
110002	µôÂä°ü	Ñª		1	6			3					10000	10000	0	5000	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	50	200	FALSE	6	1000	0	TRUE			TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/6_Mon_Bluelf_Bomb_01				0			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
110003	µôÂä°ü	À¶		1	6			3					10000	10000	0	5000	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	50	200	FALSE	6	1000	0	TRUE			TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/6_Mon_Bluelf_Bomb_01				0			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
110004	µôÂä°ü	¶àÈË¸±±¾½ð±Ò		1	6			-1					10000	10000	0	5000	0	0	0	0	0	0	0	1500	200	0	0	0	0	0	0	0	50	200	FALSE	6	1000	0	TRUE			TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/6_Mon_Bluelf_Bomb_01				2000			1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#ÎïÀíÆÆ»µÎï																																																																																
100002	Ä¾Õ¤À¸	Ä¾Õ¤À¸		1	10					FALSE	FALSE	FALSE	1	1	1	1	1	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE			FALSE	FALSE	FALSE	Npc/Physic/2_YiZhan_MuZhaLan_02_WuLi	100001						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100003	Ä¾·ÀÓù¶Ü	Ä¾·ÀÓù¶Ü		1	10					FALSE	FALSE	FALSE	1	1	1	1	1	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE			FALSE	FALSE	FALSE	Npc/Physic/2_WGJ_FangYuDun_01_WuLi	100001						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100004	Ä¾Í°	Ä¾Í°		1	10					FALSE	FALSE	FALSE	1	1	1	1	1	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE			FALSE	FALSE	FALSE	Npc/Physic/2_YiZhan_ZaWu_Tong_01_WuLi	100001						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100005	Â·ÅÆÓÒ	Â·ÅÆÓÒ		1	10					FALSE	FALSE	FALSE	1	1	1	1	1	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE			FALSE	FALSE	FALSE	Npc/Physic/2_YiZhan_ZaWu_ZhiShiPai_01_WuLi	100001						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100006	Â·ÅÆ×ó	Â·ÅÆ×ó		1	10					FALSE	FALSE	FALSE	1	1	1	1	1	5	150	105	105	0	0	0	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	800	FALSE			FALSE	FALSE	FALSE	Npc/Physic/2_YiZhan_ZaWu_ZhiShiPai_02_WuLi	100001						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø¿¨																																																																																
#Ö÷³Ç1000¡ª¡ªÐòÕÂË¹¿²µÙ·¥Ö÷³Ç																																																																																
#Ö÷³Ç1010¡ª¡ªµÚÒ»ÕÂË¹¿²µÙ·¥Ö÷³Ç																																																																																
101095	Á÷ÀËÉÌÈË	µØ¾«ÉÌÈË	TRUE	1	0	0	G1014	1.5		FALSE			10000	10000	500	250	0	0	0	0	0	0	0	300	100	0	0	0	0	0	0	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101096	µØ¾«ÉÌÈË	µØ¾«ÉÌÈË	TRUE	1	0	0	G1014	1.5		FALSE			10000	10000	500	250	0	0	0	0	0	0	0	300	100	0	0	0	0	0	0	0	50	200	FALSE	10	1000	3000	TRUE	300106	300123	TRUE	TRUE	TRUE	Monster/Campaign_Wild/01_Bluelf/5_Mon_Bluelf_04	1014						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101097	ÎÀ±ø	ÎÀ±ø	TRUE	1	0		G1043	1.1					10000	10000	500	250	0	0	0	0	0	0	0	250	112	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	300401|300402		TRUE	TRUE	TRUE	Monster/Campaign_Wild/04_SilverShield/5_Mon_SSLaser_01_simple	1044						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101098	ÄùµÂ·º	ÄùµÂ·º	TRUE	1	0		G5013						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE			TRUE	TRUE	TRUE	Monster/BOSS/5_IP_Niedefan_01	5015						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
101099	ºöÂ×	ºöÂ×	TRUE	1	0		G5013						119000	10000	800	1500	1500	5	150	105	105	0	0	400	150	0	0	0	0	0	0	0	50	600	FALSE	10	1000	400	TRUE	380301|380302|380303|380304|380305|380306|380307|380308		TRUE	TRUE	TRUE	Monster/BOSS/5_IP_HuLun_01	5013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
#¾çÇé¹Ø0-1 ÐòÕÂ-ÐÂÊÖ¹Ø-¸ß¼¶ÌåÑé																																																																																
100101	ÍÐÀµ±ÙÂê³¤Ã¬±ø	µ¶·æ³¤Ã¬±ø		1	0		G3012			FALSE	TRUE		14700	10000	200	250	250	5	150	105	105	0	0	345	112	0	1000	0	1000	0	1000	0	50	600	FALSE	10	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
100102	ÍÐÀµ±ÙÂêåó¼ý±ø	µ¶·æåó¼ý±ø		1	0		G3013			FALSE	TRUE		13700	10000	300	250	250	5	150	105	105	0	0	345	112	0	1000	0	1000	0	1000	0	50	600	FALSE	10	1000	400	TRUE	320106|320107		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013						1000	1500					FALSE				1	Circle	1	°ë¾¶	0.3														
100103	½ø¹¥ÍÐÀµ±ÙÂê³¤Ã¬±ø	µ¶·æ³¤Ã¬±ø		1	0		G3012			FALSE	TRUE		33200	10000	400	250	250	5	150	105	105	0	0	345	112	0	1000	0	1000	0	1000	0	50	600	FALSE	35	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100104	½ø¹¥ÍÐÀµ±ÙÂêåó¼ý±ø	µ¶·æåó¼ý±ø		1	0		G3013			FALSE	TRUE		43700	10000	500	250	250	5	150	105	105	0	0	345	112	0	1000	0	1000	0	1000	0	50	600	FALSE	35	1000	400	TRUE	320106|320107		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMCBow_01	3013						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
100183	½ø¹¥ÍÐÀµ±ÙÂê³¤Ã¬±ø	µ¶·æ³¤Ã¬±ø		1	0		G3012			FALSE	TRUE		5100	10000	400	250	250	5	150	105	105	0	0	345	112	0	1000	0	1000	0	1000	0	50	600	FALSE	35	1000	400	TRUE	320103|320104|320105		TRUE	TRUE	TRUE	Monster/Campaign_Desert/01_TLPMArmy/5_Mon_TLPMSpear_01	3012						0	0					FALSE				1	Circle	1	°ë¾¶	0.3														
